node_id	name
NCBITaxon:2497878	Nocardioides guangzhouensis
NCBITaxon:2498113	Limnobaculum zhutongyuii
NCBITaxon:2498136	Anaerophilus nitritogenes
NCBITaxon:2498845	Cerasibacillus terrae
NCBITaxon:2498846	Aeromicrobium terrae
NCBITaxon:2498849	Labedella phragmitis
NCBITaxon:2498850	Labedella populi
NCBITaxon:2498892	Maribacter algicola
NCBITaxon:2499078	Vibrio ouci
NCBITaxon:2499157	Aquiluna borgnonia
NCBITaxon:2499159	Silvanigrella paludirubra
NCBITaxon:2499220	Mycoplasma enhydrae
NCBITaxon:2499629	Edaphocola flava
NCBITaxon:2499688	Niallia taxi
NCBITaxon:2499833	Aliishimia ponticola
NCBITaxon:2499851	Inhella crocodyli
NCBITaxon:2499852	Methylobacterium oryzihabitans
NCBITaxon:25	Shewanella hanedai
NCBITaxon:250	Chryseobacterium gleum
NCBITaxon:2500160	Leucothrix sargassi
NCBITaxon:2500179	Hwanghaeella grinnelliae
NCBITaxon:2500546	Nocardioides yefusunii
NCBITaxon:2500547	Apibacter raozihei
NCBITaxon:2500548	Acetobacter oryzoeni
NCBITaxon:2501299	Ancylomarina salipaludis
NCBITaxon:2502780	Flaviaesturariibacter flavus
NCBITaxon:2502781	Hymenobacter jejuensis
NCBITaxon:2502782	Nocardioides jejuensis
NCBITaxon:2502784	Flavobacterium cerinum
NCBITaxon:2502791	Salicibibacter halophilus
NCBITaxon:2502979	Ectopseudomonas khazarica
NCBITaxon:2503024	Neorhizobium lilium
NCBITaxon:2505970	Campylobacter armoricus
NCBITaxon:2506420	Periweissella cryptocerci
NCBITaxon:2506422	Flavobacterium amnicola
NCBITaxon:2506424	Flavobacterium piscinae
NCBITaxon:2507566	Chengkuizengella marina
NCBITaxon:2508708	Lactobacillus mulieris
NCBITaxon:2508724	Halorubrum amylolyticum
NCBITaxon:2508867	Prevotella brunnea
NCBITaxon:2509004	Apibacter muscae
NCBITaxon:2509153	Rubellimicrobium sp.
NCBITaxon:2509225	Haloarcula mannanilytica
NCBITaxon:2509240	Blautia faecicola
NCBITaxon:2509457	Xylanimonas protaetiae
NCBITaxon:2509614	Rhodoferax sediminis
NCBITaxon:2509675	Ktedonosporobacter rubrisoli
NCBITaxon:251	Psychroflexus gondwanensis
NCBITaxon:2510307	Lentibacillus lipolyticus
NCBITaxon:251051	Pallidibacillus thermolactis
NCBITaxon:2510796	Hymenobacter fodinae
NCBITaxon:2510978	Amycolatopsis suaedae
NCBITaxon:2511163	Sediminicola sp.
NCBITaxon:2512148	Actinopolyspora sp. H259 is a mesophilic bacterium that was isolated from saharian soil.
NCBITaxon:251221	Gloeobacter violaceus PCC 7421
NCBITaxon:251229	Chroococcidiopsis thermalis PCC 7203
NCBITaxon:2516557	Aquirufa nivalisilvae
NCBITaxon:2516559	Aquirufa antheringensis
NCBITaxon:251701	Pseudomonas syringae group genomosp. 3
NCBITaxon:251722	Pseudomonas amygdali pv. aesculi
NCBITaxon:251747	Chromobacterium subtsugae
NCBITaxon:2517781	Gallibacterium sp.
NCBITaxon:2517819	Flagellimonas allohymeniacidonis
NCBITaxon:2518177	Flavobacterium sangjuense
NCBITaxon:2518370	Nocardioides euryhalodurans
NCBITaxon:2518371	Nocardioides seonyuensis
NCBITaxon:2518372	Nocardioides eburneiflavus
NCBITaxon:2518605	Segatella hominis
NCBITaxon:2518644	Pseudomonas tructae
NCBITaxon:2518645	Oceanispirochaeta crateris
NCBITaxon:2518684	Occultella glacieicola
NCBITaxon:2518971	Duncaniella dubosii
NCBITaxon:2518983	Glycocaulis profundi
NCBITaxon:2518989	Aequoribacter fuscus
NCBITaxon:252	Halomonas halmophila
NCBITaxon:2520507	Shewanella maritima
NCBITaxon:2520508	Corallincola spongiicola
NCBITaxon:252130	Uruburuella suis
NCBITaxon:252230	Nocardioides ganghwensis
NCBITaxon:252231	Nocardioides aestuarii
NCBITaxon:252246	Alicyclobacillus vulcanalis
NCBITaxon:252302	Oceanicola granulosus
NCBITaxon:252305	Pseudooceanicola batsensis HTCC2597
NCBITaxon:252307	Robiginitalea biformata
NCBITaxon:252394	Actinoalloteichus spitiensis
NCBITaxon:252474	Thioalkalivibrio halophilus
NCBITaxon:252514	Microbulbifer thermotolerans
NCBITaxon:252583	Vibrio ezurae
NCBITaxon:252597	Alteromonas litorea
NCBITaxon:2527672	Vibrio chemaguriensis
NCBITaxon:2527691	Rhodoferax aquaticus
NCBITaxon:2527775	Polynucleobacter paneuropaeus
NCBITaxon:2527873	Paenibacillus thalictri
NCBITaxon:2527964	Gimesia aquarii
NCBITaxon:2527966	Novipirellula aureliae
NCBITaxon:2527968	Aureliella helgolandensis
NCBITaxon:2527970	Blastopirellula retiformator
NCBITaxon:2527971	Gimesia algae
NCBITaxon:2527972	Aeoliella mucimassa
NCBITaxon:2527973	Gimesia alba
NCBITaxon:2527974	Tautonia plasticadhaerens
NCBITaxon:2527976	Gimesia fumaroli
NCBITaxon:2527978	Gimesia panareensis
NCBITaxon:2527979	Stieleria neptunia
NCBITaxon:2527983	Caulifigura coniformis
NCBITaxon:2527984	Bremerella volcania
NCBITaxon:2527985	Symmachiella macrocystis
NCBITaxon:2527987	Allorhodopirellula solitaria
NCBITaxon:2527989	Alienimonas californiensis
NCBITaxon:2527990	Rosistilla oblonga
NCBITaxon:2527991	Pseudobythopirellula maris
NCBITaxon:2527994	Thalassoglobus polymorphus
NCBITaxon:2527995	Symmachiella dynata
NCBITaxon:2527996	Crateriforma conspicua
NCBITaxon:2527999	Rubripirellula amarantea
NCBITaxon:2528000	Botrimarina hoheduenensis
NCBITaxon:2528001	Botrimarina colliarenosi
NCBITaxon:2528002	Posidoniimonas polymericola
NCBITaxon:2528003	Bythopirellula polymerisocia
NCBITaxon:2528004	Novipirellula galeiformis
NCBITaxon:2528005	Stieleria varia
NCBITaxon:2528007	Polystyrenella longa
NCBITaxon:2528009	Pirellulimonas nuda
NCBITaxon:2528010	Lignipirellula cremea
NCBITaxon:2528013	Rubripirellula reticaptiva
NCBITaxon:2528015	Rubripirellula tenax
NCBITaxon:2528016	Novipirellula artificiosorum
NCBITaxon:2528017	Rosistilla carotiformis
NCBITaxon:2528019	Planctopirus ephydatiae
NCBITaxon:2528022	Botrimarina mediterranea
NCBITaxon:2528026	Maioricimonas rarisocia
NCBITaxon:2528027	Calycomorphotria hydatis
NCBITaxon:2528244	Paracoccus subflavus
NCBITaxon:2528245	Hansschlegelia quercus
NCBITaxon:2528527	Aestuariirhabdus litorea
NCBITaxon:2528593	Zhaonella formicivorans
NCBITaxon:2528631	Puteibacter caeruleilacunae
NCBITaxon:2528642	Lichenihabitans psoromatis
NCBITaxon:2528712	Planctomonas psychrotolerans
NCBITaxon:2528713	Deinococcus fonticola
NCBITaxon:2528715	Paraburkholderia silviterrae
NCBITaxon:2528831	Halostella litorea
NCBITaxon:2528979	Marinobacter halodurans
NCBITaxon:2529379	Marinomonas flavescens
NCBITaxon:2529380	Kosakonia quasisacchari
NCBITaxon:2529381	Enterobacter wuhouensis
NCBITaxon:2529382	Enterobacter quasihormaechei
NCBITaxon:2529387	Tepidibacter sp.
NCBITaxon:2529433	Flavobacterium silvisoli
NCBITaxon:252966	Mahella australiensis
NCBITaxon:252967	Thiospirochaeta perfilievii
NCBITaxon:252970	Paraburkholderia phenoliruptrix
NCBITaxon:253	Chryseobacterium indologenes
NCBITaxon:2530049	Falsirhodobacter xinxiangensis
NCBITaxon:2530200	Flagellimonas alvinocaridis
NCBITaxon:2530368	Actinomadura rubrisoli
NCBITaxon:2530372	Jiangella asiatica
NCBITaxon:2530373	Jiangella aurantiaca
NCBITaxon:2530374	Jiangella ureilytica
NCBITaxon:2530375	Kribbella turkmenica
NCBITaxon:2530382	Nonomuraea mesophila
NCBITaxon:2530383	Nonomuraea terrae
NCBITaxon:2530390	Muribaculum gordoncarteri
NCBITaxon:2530391	Duncaniella freteri
NCBITaxon:2530451	Ramlibacter humi
NCBITaxon:253108	Natronolimnobius baerhuensis
NCBITaxon:253160	Planomicrobium stackebrandtii
NCBITaxon:253184	Myceligenerans xiligouense
NCBITaxon:253239	Ethanoligenens harbinense
NCBITaxon:253245	Owenweeksia hongkongensis
NCBITaxon:253256	Soehngenia saccharolytica
NCBITaxon:253257	Lacrimispora amygdalina
NCBITaxon:253314	Acetivibrio straminisolvens
NCBITaxon:253547	Labrys portucalensis
NCBITaxon:253703	Paenibacillus antarcticus
NCBITaxon:253839	Streptomyces sp. C
NCBITaxon:254	Chryseobacterium indoltheticum
NCBITaxon:254161	Halopseudomonas pachastrellae
NCBITaxon:2541725	Flavobacterium ranwuense
NCBITaxon:2541726	Microbacterium wangchenii
NCBITaxon:2541727	Christiangramia bathymodioli
NCBITaxon:2541728	Carideicomes alvinocaridis
NCBITaxon:254246	Aquicella lusitana
NCBITaxon:254247	Aquicella siphonis
NCBITaxon:254356	Roseibaca ekhonensis
NCBITaxon:254357	Roseisalinus antarcticus
NCBITaxon:254358	Streptococcus equi subsp. ruminatorum
NCBITaxon:254406	Shimia aestuarii
NCBITaxon:254408	Solimonas variicoloris
NCBITaxon:254410	Alteribacter aurantiacus
NCBITaxon:254438	uncultured Simonsiella sp.
NCBITaxon:2545621	Lentibacillus panjinensis
NCBITaxon:2545753	Paenibacillus luteus
NCBITaxon:2545755	Aurantiacibacter suaedae
NCBITaxon:2545756	Marimonas lutisalis
NCBITaxon:2545757	Prescottella subtropica
NCBITaxon:2546226	Arenimonas terrae
NCBITaxon:2546320	Rhodococcus spelaei
NCBITaxon:2546349	Gordonia sediminis
NCBITaxon:2546448	Sphingobacterium endophyticum
NCBITaxon:254719	Marinobacter alkaliphilus
NCBITaxon:2547393	Paraburkholderia flava
NCBITaxon:2547394	Flavobacterium nackdongense
NCBITaxon:2547395	Paenibacillus piri
NCBITaxon:2547396	Arthrobacter terricola
NCBITaxon:2547397	Antarcticimicrobium luteum
NCBITaxon:2547398	Algoriphagus aquimaris
NCBITaxon:2547399	Paraburkholderia pallida
NCBITaxon:254757	Siminovitchia farraginis
NCBITaxon:254758	Siminovitchia fortis
NCBITaxon:254759	Siminovitchia fordii
NCBITaxon:2547600	Chryseobacterium salivictor
NCBITaxon:2547829	Hydrogenobacter halophilus
NCBITaxon:254784	Alkalibacterium psychrotolerans
NCBITaxon:254785	Streptococcus halichoeri
NCBITaxon:254786	Streptococcus castoreus
NCBITaxon:254787	Paeniglutamicibacter gangotriensis
NCBITaxon:254788	Paeniglutamicibacter kerguelensis
NCBITaxon:254793	Shewanella profunda
NCBITaxon:2547960	Arthrobacter crusticola
NCBITaxon:2547961	Rhizobium deserti
NCBITaxon:2547970	Parashewanella tropica
NCBITaxon:2548456	Streptomyces aquilus
NCBITaxon:254945	Ehrlichia ruminantium str. Welgevonden
NCBITaxon:254954	Flagellimonas flavescens
NCBITaxon:254955	Flagellimonas marinaquae
NCBITaxon:255	[Flavobacterium] lutescens
NCBITaxon:255042	Pseudorhodoferax caeni
NCBITaxon:255045	Bradyrhizobium canariense
NCBITaxon:255205	Pseudoclavibacter helvolus
NCBITaxon:255247	Fictibacillus arsenicus
NCBITaxon:255248	Leuconostoc garlicum
NCBITaxon:255457	Brucella lupini
NCBITaxon:255470	Dehalococcoides mccartyi CBDB1
NCBITaxon:255507	Aliarcobacter cibarius
NCBITaxon:255519	Atlantibacter subterranea
NCBITaxon:2555898	Sphingomonas parva
NCBITaxon:255616	Haloferax sulfurifontis
NCBITaxon:255723	Slackia faecicanis
NCBITaxon:2558042	Pectobacterium fontis
NCBITaxon:2558360	Oecophyllibacter saccharovorans
NCBITaxon:2558362	Jiella endophytica
NCBITaxon:2559073	Cutibacterium modestum
NCBITaxon:2559572	Halosimplex halophilum
NCBITaxon:2559804	Sphingomonas flavalba
NCBITaxon:255984	Qipengyuania aquimaris
NCBITaxon:2559914	Companilactobacillus huachuanensis
NCBITaxon:2559915	Lactiplantibacillus pingfangensis
NCBITaxon:2559916	Lactiplantibacillus daoliensis
NCBITaxon:2559918	Lactiplantibacillus daowaiensis
NCBITaxon:2559919	Lactiplantibacillus dongliensis
NCBITaxon:2559920	Lactiplantibacillus songbeiensis
NCBITaxon:2559921	Paucilactobacillus kaifaensis
NCBITaxon:2559924	Enterococcus pingfangensis
NCBITaxon:2559925	Enterococcus dongliensis
NCBITaxon:2559926	Enterococcus nangangensis
NCBITaxon:2559927	Enterococcus songbeiensis
NCBITaxon:2559929	Enterococcus hulanensis
NCBITaxon:256	Myroides odoratus
NCBITaxon:2560010	Actinomyces procaprae
NCBITaxon:2560054	Bradyrhizobium frederickii
NCBITaxon:2560055	Bradyrhizobium niftali
NCBITaxon:256034	Glycomyces lechevalierae
NCBITaxon:256035	Glycomyces arizonensis
NCBITaxon:256037	Glycomyces algeriensis
NCBITaxon:2561933	Leifsonia flava
NCBITaxon:2561934	Rhodoligotrophos defluvii
NCBITaxon:2562451	Vagococcus xieshaowenii
NCBITaxon:2562524	Bifidobacterium vespertilionis
NCBITaxon:2562655	Sulfitobacter sabulilitoris
NCBITaxon:2562683	Flavobacterium humi
NCBITaxon:2562949	Photobacterium lucens
NCBITaxon:2563114	Hymenobacter metallicola
NCBITaxon:256323	Marinobacter sediminum
NCBITaxon:256324	Marinobacter bryozoorum
NCBITaxon:256325	Psychrobacter maritimus
NCBITaxon:256326	Psychrobacter arenosus
NCBITaxon:2563444	Pedobacter helvus
NCBITaxon:2563889	Halalkalirubrum salinum
NCBITaxon:2564098	Streptomyces rhizosphaericola
NCBITaxon:2565368	Pseudomonas atacamensis
NCBITaxon:256549	Janibacter sanguinis
NCBITaxon:2565549	Alteromonas portus
NCBITaxon:2565782	Luteimonas yindakuii
NCBITaxon:2565783	Aureimonas fodinaquatilis
NCBITaxon:2565924	Flavobacterium supellecticarium
NCBITaxon:2565925	Cohnella fermenti
NCBITaxon:2565926	Paenibacillus algicola
NCBITaxon:2565930	Pseudothauera nasutitermitis
NCBITaxon:2565931	Salinigranum halophilum
NCBITaxon:2565932	Pseudothauera rhizosphaerae
NCBITaxon:2566013	Cellulomonas shaoxiangyii
NCBITaxon:256618	Parvibaculum lavamentivorans
NCBITaxon:256701	Glutamicibacter arilaitensis
NCBITaxon:256702	Glutamicibacter bergerei
NCBITaxon:256731	Volucribacter amazonae
NCBITaxon:2567941	Metabacillus sediminilitoris
NCBITaxon:2567942	Kitasatospora acidiphila
NCBITaxon:2567944	Paenibacillus dokdonensis
NCBITaxon:256821	Gulosibacter molinativorax
NCBITaxon:256826	Methanobacterium aarhusense
NCBITaxon:256839	Shewanella decolorationis
NCBITaxon:256847	Lentisphaera araneosa
NCBITaxon:2568655	Nocardioides vastitatis
NCBITaxon:2569155	Clostridium composti
NCBITaxon:2569479	Pleionea sediminis
NCBITaxon:2569853	Streptomyces taklimakanensis
NCBITaxon:2569859	Streptomyces albicerus
NCBITaxon:2569862	Methyloversatilis sp.
NCBITaxon:257003	Sphingomonas phyllosphaerae
NCBITaxon:2570352	Limnobacter alexandrii
NCBITaxon:2570926	Labilibacter sediminis
NCBITaxon:2570927	Glycomyces buryatensis
NCBITaxon:2571105	Pseudomonas nicosulfuronedens
NCBITaxon:2571129	Pseudomonas rhizoryzae
NCBITaxon:2571141	Actinacidiphila oryziradicis
NCBITaxon:2571143	Rhodococcus oryzae
NCBITaxon:2571148	Chitiniphilus eburneus
NCBITaxon:2572245	Thalassotalea mangrovi
NCBITaxon:2572594	Myroides fluvii
NCBITaxon:257274	Nocardia vermiculata
NCBITaxon:257275	Nocardia thailandica
NCBITaxon:257277	Nocardia aobensis
NCBITaxon:257281	Nocardia concava
NCBITaxon:257283	Nocardia sp. IFM 0384
NCBITaxon:257285	Kitasatospora recifensis
NCBITaxon:2572923	Vibrio taketomensis
NCBITaxon:257309	Corynebacterium diphtheriae NCTC 13129
NCBITaxon:2573093	Actinobacillus vicugnae
NCBITaxon:257310	Bordetella bronchiseptica RB50
NCBITaxon:257311	Bordetella parapertussis 12822
NCBITaxon:257313	Bordetella pertussis Tohama I
NCBITaxon:257314	Lactobacillus johnsonii NCC 533
NCBITaxon:257363	Rickettsia typhi str. Wilmington
NCBITaxon:257438	Gluconobacter thailandicus
NCBITaxon:257440	Pleomorphomonas koreensis
NCBITaxon:257446	Lentibacillus juripiscarius
NCBITaxon:257454	Paeniglutamicibacter psychrophenolicus
NCBITaxon:2574727	Sulfurimonas crateris
NCBITaxon:2574734	Aquibacillus sediminis
NCBITaxon:2574798	Pseudalkalibacillus caeni
NCBITaxon:2575440	Nocardioides jishulii
NCBITaxon:2575441	Kribbella jiaozuonensis
NCBITaxon:2575442	Herbidospora galbida
NCBITaxon:2576036	Nocardioides dongxiaopingii
NCBITaxon:2576305	Rhodoferax bucti
NCBITaxon:2576756	Caproicibacter fermentans
NCBITaxon:2576777	Chryseobacterium mulctrae
NCBITaxon:2576829	Acinetobacter pullicarnis
NCBITaxon:2576840	Microbulbifer harenosus
NCBITaxon:2576905	Microbispora fusca
NCBITaxon:257708	Roseomonas gilardii
NCBITaxon:257758	Streptococcus pseudopneumoniae
NCBITaxon:257772	Halomonas organivorans
NCBITaxon:2578117	Parasedimentitalea maritima
NCBITaxon:257984	Glutamicibacter mysorens
NCBITaxon:2579922	Pseudomonas yangonensis
NCBITaxon:2579935	Jejubacter calystegiae
NCBITaxon:2579970	Ancylobacter lacus
NCBITaxon:2579975	Ancylobacter plantiphilus
NCBITaxon:2579976	Culicoidibacter larvae
NCBITaxon:258	Sphingobacterium spiritivorum
NCBITaxon:258049	Kitasatospora nipponensis
NCBITaxon:258050	Kitasatospora gansuensis
NCBITaxon:258051	Kitasatospora terrestris
NCBITaxon:258052	Kitasatospora arboriphila
NCBITaxon:258053	Kitasatospora paranensis
NCBITaxon:258224	Corynebacterium resistens
NCBITaxon:258230	Frankia sp. CeD
NCBITaxon:2582419	Dialister hominis
NCBITaxon:258256	Pseudovibrio denitrificans
NCBITaxon:2582917	Klebsiella indica
NCBITaxon:2583219	Lentibacillus cibarius
NCBITaxon:2583236	Thiobacter sp.
NCBITaxon:2583452	Amedibacterium intestinale
NCBITaxon:2583586	Streptococcus sp. NCTC 10233
NCBITaxon:2583810	Alteribacter natronophilus
NCBITaxon:2583815	Flagellimonas algicola
NCBITaxon:2583824	Halostella pelagica
NCBITaxon:2583849	Agromyces tardus
NCBITaxon:2583990	Halorubrum salsamenti
NCBITaxon:2583992	Halorubrum depositum
NCBITaxon:2584084	Methylobacterium symbioticum
NCBITaxon:2584121	Antrihabitans stalactiti
NCBITaxon:2584183	Companilactobacillus halodurans
NCBITaxon:258475	Pelotomaculum propionicicum
NCBITaxon:2584944	Sutterella faecalis
NCBITaxon:258505	Mycolicibacterium fluoranthenivorans
NCBITaxon:2585117	Alistipes onderdonkii subsp. vulgaris
NCBITaxon:2585118	Alistipes communis
NCBITaxon:2585119	Alistipes dispar
NCBITaxon:2585135	Georgenia wutianyii
NCBITaxon:258515	Acetanaerobacterium elongatum
NCBITaxon:258533	Mycolicibacterium cosmeticum
NCBITaxon:2585771	Antarcticibacterium arcticum
NCBITaxon:258591	Litchfieldella anticariensis
NCBITaxon:258594	Rhodopseudomonas palustris CGA009
NCBITaxon:2586635	Streptomyces mimosae
NCBITaxon:2586642	Desulfobotulus mexicanus
NCBITaxon:2586643	Thermococcus indicus
NCBITaxon:2586906	Pseudomonas saliphila
NCBITaxon:2586924	Psychrilyobacter sp.
NCBITaxon:2586995	Actinopolyspora sp. DSM 45965
NCBITaxon:2587215	Filobacillus sp.
NCBITaxon:258723	Marinilactibacillus piezotolerans
NCBITaxon:2589074	Nocardioides sambongensis
NCBITaxon:2589797	Georgenia yuyongxinii
NCBITaxon:2589807	Rhizobium glycinendophyticum
NCBITaxon:2589815	Amaricoccus solimangrovi
NCBITaxon:259	Sphingobacterium thalpophilum
NCBITaxon:259059	Liquorilactobacillus satsumensis
NCBITaxon:259063	Anaerocolumna jejuensis
NCBITaxon:2590900	Tenuifilum thalassicum
NCBITaxon:2590999	Glaciimonas soli
NCBITaxon:2591385	Rhodothermus sp.
NCBITaxon:2591848	Tsukamurella sputi
NCBITaxon:2592048	Deinococcus detaillensis
NCBITaxon:2592067	Tsukamurella asaccharolytica
NCBITaxon:2592068	Tsukamurella conjunctivitidis
NCBITaxon:2592333	Sellimonas caecigallum
NCBITaxon:2592614	Halobellus captivus
NCBITaxon:2592653	Lactococcus protaetiae
NCBITaxon:2593301	Reinekea thalattae
NCBITaxon:259354	Desulfatibacillum alkenivorans
NCBITaxon:2593654	Pseudomonas mangiferae
NCBITaxon:259390	Nocardia takedensis
NCBITaxon:2594179	Arthrobacter bussei
NCBITaxon:2594267	Microlunatus speluncae
NCBITaxon:2594790	Lacisediminihabitans profunda
NCBITaxon:2594795	Chitinimonas arctica
NCBITaxon:2594883	Radiobacillus deserti
NCBITaxon:2594913	Corynebacterium sanguinis
NCBITaxon:2594946	Bradyrhizobium uaiense
NCBITaxon:259536	Psychrobacter arcticus 273-4
NCBITaxon:259564	Methanococcoides burtonii DSM 6242
NCBITaxon:2596704	Lysobacter prati
NCBITaxon:2596828	Microlunatus elymi
NCBITaxon:2596891	Flavobacterium microcysteis
NCBITaxon:2597657	Halobacterium salinarum DSM 3754
NCBITaxon:2597670	Mucilaginibacter corticis
NCBITaxon:2597671	Fluviicola chungangensis
NCBITaxon:2598861	Shouchella miscanthi
NCBITaxon:259899	Dyadobacter hamtensis
NCBITaxon:2599297	Sphingomonas suaedae
NCBITaxon:2599401	Streptomyces qinzhouensis
NCBITaxon:2599412	Paracoccus aurantiacus
NCBITaxon:2599596	Parafrankia soli
NCBITaxon:2599607	Paraburkholderia madseniana
NCBITaxon:2599694	Terrilactibacillus tamarindi
NCBITaxon:2600598	Pseudomonas saxonica
NCBITaxon:260084	Asticcacaulis taihuensis
NCBITaxon:260085	Novosphingobium taihuense
NCBITaxon:260086	Pseudonocardia ammonioxydans
NCBITaxon:2601682	Edaphocola aurantiacus
NCBITaxon:2601869	Litoreibacter roseus
NCBITaxon:2602015	Hypericibacter terrae
NCBITaxon:2602016	Hypericibacter adhaerens
NCBITaxon:2602750	Pelomicrobium methylotrophicum
NCBITaxon:2603288	Massilia arenae
NCBITaxon:2603327	Fudania jinshanensis
NCBITaxon:2603600	Nonomuraea typhae
NCBITaxon:260364	Shewanella marisflavi
NCBITaxon:260365	Shewanella aquimarina
NCBITaxon:260368	Salmonella enterica subsp. enterica serovar Bergen
NCBITaxon:2603818	Paraburkholderia panacisoli
NCBITaxon:2603856	Lacisediminimonas profundi
NCBITaxon:2604158	Nitratidesulfovibrio liaohensis
NCBITaxon:2604424	Chryseobacterium vaccae
NCBITaxon:2604471	Microbispora tritici
NCBITaxon:2604572	Actinomadura decatromicini
NCBITaxon:2604800	Lentzea indica
NCBITaxon:260552	Microbulbifer agarilyticus
NCBITaxon:260553	Brevibacterium picturae
NCBITaxon:260554	Bacillus halotolerans
NCBITaxon:2605714	Pilimelia sp.
NCBITaxon:2605778	Clostridium porci
NCBITaxon:2605781	Cutibacterium porci
NCBITaxon:2605782	Desulfovibrio porci
NCBITaxon:2605789	Pyramidobacter porci
NCBITaxon:2605790	Roseburia porci
NCBITaxon:2605945	Chromobacterium paludis
NCBITaxon:2606214	Comamonas suwonensis
NCBITaxon:2606616	Arthrobacter yangruifuii
NCBITaxon:2606626	Sodaliphilus pleomorphus
NCBITaxon:2606628	Suipraeoptans intestinalis
NCBITaxon:2606629	Floccifex porci
NCBITaxon:2606630	Stecheria intestinalis
NCBITaxon:2606631	Pseudoramibacter porci
NCBITaxon:2606632	Porcincola intestinalis
NCBITaxon:2606633	Oliverpabstia intestinalis
NCBITaxon:2606634	Velocimicrobium porci
NCBITaxon:2606635	Waltera intestinalis
NCBITaxon:2606636	Bilifractor porci
NCBITaxon:2606638	Bullifex porci
NCBITaxon:2606640	Victivallis lenta
NCBITaxon:2606708	Mogibacterium kristiansenii
NCBITaxon:2606709	Baileyella intestinalis
NCBITaxon:260680	Salmonella enterica subsp. enterica serovar Livingstone
NCBITaxon:2606937	Salinicola corii
NCBITaxon:260714	Campylobacter insulaenigrae
NCBITaxon:260742	Streptomyces sp. SS
NCBITaxon:2607589	Hymenobacter humicola
NCBITaxon:2607614	Tissierella pigra
NCBITaxon:260799	Bacillus anthracis str. Sterne
NCBITaxon:2608088	Aliihoeflea sp.
NCBITaxon:260811	Streptomyces castelarensis DSM 40830
NCBITaxon:2608404	Prevotella vespertina
NCBITaxon:2608629	Arenibacter lacus
NCBITaxon:2608632	Parvibaculum sedimenti
NCBITaxon:2608981	Methylomonas rhizoryzae
NCBITaxon:2608987	Segnochrobactrum spirostomi
NCBITaxon:2608999	Cupriavidus cauae
NCBITaxon:2609000	Massilia aquatica
NCBITaxon:2609562	Kineococcus rubinsiae
NCBITaxon:2609961	Pseudomonas akapageensis
NCBITaxon:2609964	Pseudomonas atagonensis
NCBITaxon:2610880	Bifidobacterium canis
NCBITaxon:261164	Psychrobacter alimentarius
NCBITaxon:261290	Halorubrum alkaliphilum
NCBITaxon:261291	Halorubrum xinjiangense
NCBITaxon:261292	Nitrosomonas sp. Is79A3
NCBITaxon:261299	Intestinibacter bartlettii
NCBITaxon:261302	Paraburkholderia phytofirmans
NCBITaxon:2613334	Anoxybacillus sediminis
NCBITaxon:261392	Treponema porcinum
NCBITaxon:2613924	Hungatella sp.
NCBITaxon:2614234	Hippea sp.
NCBITaxon:2614638	Microbacterium caowuchunii
NCBITaxon:2614639	Microbacterium lushaniae
NCBITaxon:2614655	Rudanella paleaurantiibacter
NCBITaxon:261467	Iodidimonas muriae
NCBITaxon:2614688	Microbispora cellulosiformans
NCBITaxon:261477	Nocardia kruczakiae
NCBITaxon:2615184	Microbacterium algeriense
NCBITaxon:2615203	Hymenobacter baengnokdamensis
NCBITaxon:2615207	Aureimonas leprariae
NCBITaxon:261524	Mycobacterium liflandii
NCBITaxon:261591	Bacillus anthracis str. Vollum
NCBITaxon:261594	Bacillus anthracis str. 'Ames Ancestor'
NCBITaxon:261654	Micromonospora auratinigra
NCBITaxon:261685	Thermosinus carboxydivorans
NCBITaxon:261934	Pleomorphomonas oryzae
NCBITaxon:261938	Desulfovibrio cavernae
NCBITaxon:261964	Kangiella koreensis
NCBITaxon:261965	Kangiella aquimarina
NCBITaxon:262004	Winogradskyella thalassocola
NCBITaxon:262005	Winogradskyella epiphytica
NCBITaxon:262006	Winogradskyella eximia
NCBITaxon:262076	Marinobacter flavimaris
NCBITaxon:262077	Marinobacter daepoensis
NCBITaxon:262208	Kocuria carniphila
NCBITaxon:262209	Janibacter melonis
NCBITaxon:262316	Mycobacterium avium subsp. paratuberculosis K-10
NCBITaxon:262320	Flavobacterium frigidimaris
NCBITaxon:262323	Lysobacter brunescens
NCBITaxon:262324	Lysobacter gummosus
NCBITaxon:262325	Lysobacter concretionis
NCBITaxon:262489	delta proteobacterium MLMS-1
NCBITaxon:262543	Exiguobacterium sibiricum 255-15
NCBITaxon:262668	Acinetobacter beijerinckii
NCBITaxon:262698	Brucella abortus bv. 1 str. 9-941
NCBITaxon:262719	Mesomycoplasma hyopneumoniae J
NCBITaxon:262722	Mesomycoplasma hyopneumoniae 7448
NCBITaxon:262723	Mycoplasmopsis synoviae 53
NCBITaxon:262724	Thermus thermophilus HB27
NCBITaxon:262727	Haemophilus influenzae R2846
NCBITaxon:262728	Haemophilus influenzae R2866
NCBITaxon:262768	Onion yellows phytoplasma OY-M
NCBITaxon:262776	Rhodococcus imtechensis
NCBITaxon:262806	Jonesia quinghaiensis
NCBITaxon:262898	Micromonospora mirobrigensis
NCBITaxon:263	Francisella tularensis
NCBITaxon:263067	Malikia granosa
NCBITaxon:263358	Micromonospora maris AB-18-032
NCBITaxon:263378	Salipiger mucosus
